id,fecha,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,nota_caja,atendidoPor,pendiente,aFuturo,createdAt,updateddAt,MascotumId,referenciumId,ClienteId
2499,"2023-04-25 00:00:00",00:00:00,"Sin referencia","2023-04-25 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",809,3,522
2500,"2023-01-04 00:00:00",00:00:00,"Sin referencia","2023-01-04 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",303,3,41
2501,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",14,3,54
2502,"2023-04-25 00:00:00",00:00:00,"Sin referencia","2023-04-25 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",812,3,522
2503,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",313,3,45
2504,"2023-04-25 00:00:00",00:00:00,"Sin referencia","2023-04-25 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1141,3,471
2505,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",54,3,210
2506,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",318,3,47
2507,"2023-04-25 00:00:00",00:00:00,"Sin referencia","2023-04-25 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",821,3,526
2508,"2023-04-26 00:00:00",00:00:00,"Sin referencia","2023-04-26 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",852,3,274
2509,"2022-12-31 00:00:00",00:00:00,"Sin referencia","2022-12-31 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",318,3,47
2510,"2023-04-26 00:00:00",00:00:00,"Sin referencia","2023-04-26 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",792,3,1002
2511,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",320,3,48
2512,"2023-04-26 00:00:00",00:00:00,"Sin referencia","2023-04-26 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",833,3,540
2513,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",322,3,49
2514,"2023-04-26 00:00:00",00:00:00,"Sin referencia","2023-04-26 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",763,3,491
2515,"2023-01-10 00:00:00",00:00:00,"Sin referencia","2023-01-10 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",322,3,49
2516,"2023-04-27 00:00:00",00:00:00,"Sin referencia","2023-04-27 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",860,3,551
2517,"2023-01-06 00:00:00",00:00:00,"Sin referencia","2023-01-06 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",169,3,67
2518,"2023-01-06 00:00:00",00:00:00,"Sin referencia","2023-01-06 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",678,3,1469
2519,"2023-04-27 00:00:00",00:00:00,"Sin referencia","2023-04-27 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",766,3,493
2520,"2023-04-28 00:00:00",00:00:00,"Sin referencia","2023-04-28 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",452,3,453
2521,"2023-03-13 00:00:00",00:00:00,"Sin referencia","2023-03-13 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",452,3,453
2522,"2023-04-29 00:00:00",00:00:00,"Sin referencia","2023-04-29 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",891,3,563
2523,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",921,3,567
2524,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",897,3,567
2525,"2023-01-06 00:00:00",00:00:00,"Sin referencia","2023-01-06 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",171,3,69
2526,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",923,3,569
2527,"2023-01-11 00:00:00",00:00:00,"Sin referencia","2023-01-11 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",171,3,69
2528,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",927,3,576
2529,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",954,3,587
2530,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",891,3,563
2531,"2023-05-18 00:00:00",00:00:00,"Sin referencia","2023-05-18 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",891,3,563
2532,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",858,3,340
2533,"2023-05-03 00:00:00",00:00:00,"Sin referencia","2023-05-03 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",961,3,593
2534,"2023-05-04 00:00:00",00:00:00,"Sin referencia","2023-05-04 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1017,3,620
2535,"2023-05-03 00:00:00",00:00:00,"Sin referencia","2023-05-03 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",38,3,196
2536,"2023-01-11 00:00:00",00:00:00,"Sin referencia","2023-01-11 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",80,3,1
2537,"2023-05-05 00:00:00",00:00:00,"Sin referencia","2023-05-05 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",699,3,884
2538,"2023-01-06 00:00:00",00:00:00,"Sin referencia","2023-01-06 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",200,3,89
2539,"2023-05-06 00:00:00",00:00:00,"Sin referencia","2023-05-06 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1108,3,633
2540,"2023-01-02 00:00:00",00:00:00,"Sin referencia","2023-01-02 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",61,3,206
2541,"2023-05-06 00:00:00",00:00:00,"Sin referencia","2023-05-06 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",628,3,606
2542,"2023-01-07 00:00:00",00:00:00,"Sin referencia","2023-01-07 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",61,3,206
2543,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",38,3,196
2544,"2023-01-07 00:00:00",00:00:00,"Sin referencia","2023-01-07 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",221,3,1567
2545,"2023-05-06 00:00:00",00:00:00,"Sin referencia","2023-05-06 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",801,3,520
2546,"2023-05-08 00:00:00",00:00:00,"Sin referencia","2023-05-08 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1117,3,638
2547,"2023-05-08 00:00:00",00:00:00,"Sin referencia","2023-05-08 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",921,3,567
2548,"2023-05-08 00:00:00",00:00:00,"Sin referencia","2023-05-08 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",897,3,567
2549,"2023-05-08 00:00:00",00:00:00,"Sin referencia","2023-05-08 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1139,3,639
2550,"2023-05-08 00:00:00",00:00:00,"Sin referencia","2023-05-08 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1059,3,415
2551,"2023-05-08 00:00:00",00:00:00,"Sin referencia","2023-05-08 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",833,3,540
2552,"2023-05-09 00:00:00",00:00:00,"Sin referencia","2023-05-09 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1155,3,641
2553,"2023-05-10 00:00:00",00:00:00,"Sin referencia","2023-05-10 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",706,3,903
2554,"2023-05-10 00:00:00",00:00:00,"Sin referencia","2023-05-10 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",810,3,657
2555,"2023-01-07 00:00:00",00:00:00,"Sin referencia","2023-01-07 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",210,3,96
2556,"2023-05-10 00:00:00",00:00:00,"Sin referencia","2023-05-10 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",446,3,1410
2557,"2023-01-07 00:00:00",00:00:00,"Sin referencia","2023-01-07 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",228,3,106
2558,"2023-05-11 00:00:00",00:00:00,"Sin referencia","2023-05-11 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",961,3,593
2559,"2023-01-09 00:00:00",00:00:00,"Sin referencia","2023-01-09 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",284,3,97
2560,"2023-04-29 00:00:00",00:00:00,"Sin referencia","2023-04-29 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",974,3,403
2561,"2023-05-11 00:00:00",00:00:00,"Sin referencia","2023-05-11 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",930,3,579
2562,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",930,3,579
2563,"2023-05-11 00:00:00",00:00:00,"Sin referencia","2023-05-11 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1052,3,408
2564,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1052,3,408
2565,"2023-05-12 00:00:00",00:00:00,"Sin referencia","2023-05-12 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",842,3,678
2566,"2023-05-13 00:00:00",00:00:00,"Sin referencia","2023-05-13 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",849,3,680
2567,"2023-05-13 00:00:00",00:00:00,"Sin referencia","2023-05-13 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",629,3,439
2568,"2023-01-04 00:00:00",00:00:00,"Sin referencia","2023-01-04 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",303,3,41
2569,"2023-05-13 00:00:00",00:00:00,"Sin referencia","2023-05-13 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",681,3,646
2570,"2023-01-09 00:00:00",00:00:00,"Sin referencia","2023-01-09 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",303,3,41
2571,"2023-05-13 00:00:00",00:00:00,"Sin referencia","2023-05-13 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",578,3,515
2572,"2023-01-10 00:00:00",00:00:00,"Sin referencia","2023-01-10 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",239,3,64
2573,"2023-05-13 00:00:00",00:00:00,"Sin referencia","2023-05-13 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",956,3,435
2574,"2023-01-05 00:00:00",00:00:00,"Sin referencia","2023-01-05 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",239,3,64
2575,"2023-05-15 00:00:00",00:00:00,"Sin referencia","2023-05-15 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",20,3,1498
2576,"2023-05-15 00:00:00",00:00:00,"Sin referencia","2023-05-15 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",710,3,288
2577,"2023-05-15 00:00:00",00:00:00,"Sin referencia","2023-05-15 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",870,3,694
2578,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",870,3,694
2579,"2023-05-31 00:00:00",00:00:00,"Sin referencia","2023-05-31 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",870,3,694
2580,"2023-05-16 00:00:00",00:00:00,"Sin referencia","2023-05-16 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",809,3,522
2581,"2023-05-17 00:00:00",00:00:00,"Sin referencia","2023-05-17 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",852,3,274
2582,"2023-01-10 00:00:00",00:00:00,"Sin referencia","2023-01-10 00:00:00","Sin referencia","3ERA Y 4TA VACUNA JUNTAS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",320,3,48
2583,"2023-05-17 00:00:00",00:00:00,"Sin referencia","2023-05-17 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",842,3,678
2584,"2023-01-11 00:00:00",00:00:00,"Sin referencia","2023-01-11 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",169,3,67
2585,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",842,3,678
2586,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",169,3,67
2587,"2023-05-02 00:00:00",00:00:00,"Sin referencia","2023-05-02 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",842,3,678
2588,"2023-01-11 00:00:00",00:00:00,"Sin referencia","2023-01-11 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",264,3,122
2589,"2023-05-17 00:00:00",00:00:00,"Sin referencia","2023-05-17 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",921,3,567
2590,"2023-06-02 00:00:00",00:00:00,"Sin referencia","2023-06-02 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",921,3,567
2591,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",921,3,567
2592,"2023-06-02 00:00:00",00:00:00,"Sin referencia","2023-06-02 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",897,3,567
2593,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",897,3,567
2594,"2023-05-17 00:00:00",00:00:00,"Sin referencia","2023-05-17 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",925,3,574
2595,"2023-05-18 00:00:00",00:00:00,"Sin referencia","2023-05-18 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",792,3,1002
2596,"2023-05-18 00:00:00",00:00:00,"Sin referencia","2023-05-18 00:00:00","Sin referencia","2 VACUNA GATO CON LA RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",766,3,493
2597,"2023-01-11 00:00:00",00:00:00,"Sin referencia","2023-01-11 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",589,3,1440
2598,"2023-05-18 00:00:00",00:00:00,"Sin referencia","2023-05-18 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",849,3,680
2599,"2023-01-06 00:00:00",00:00:00,"Sin referencia","2023-01-06 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",589,3,1440
